GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MOZ,Mozambique,,81 000 [68 000–94 000],81000,68000,94000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,NER,Niger,, 4 000 [ 3 300– 4 700],4000,3300,4700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,PRT,Portugal,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,SOM,Somalia,, 2 000 [ 1 400– 2 600],2000,1400,2600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TJK,Tajikistan,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TUR,Turkey,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,USA,United States of America,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,AGO,Angola,,11 000 [ 8 200–14 000],11000,8200,14000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,BHR,Bahrain,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,BTN,Bhutan,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,BRA,Brazil,,14 000 [ 9 700–19 000],14000,9700,19000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,CAN,Canada,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,COM,Comoros,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,CZE,Czechia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,DJI,Djibouti,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,EST,Estonia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,GEO,Georgia,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,GUY,Guyana,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ISL,Iceland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,JAM,Jamaica,, 1 300 [<1000– 1 600],1300,1000,1600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MLI,Mali,, 6 100 [ 4 800– 7 500],6100,4800,7500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MOZ,Mozambique,,62 000 [50 000–73 000],62000,50000,73000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NER,Niger,, 3 400 [ 2 900– 4 000],3400,2900,4000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,PRT,Portugal,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,SOM,Somalia,, 1 700 [ 1 200– 2 300],1700,1200,2300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,TJK,Tajikistan,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,TUR,Turkey,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,USA,United States of America,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,DMA,Dominica,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,VCT,Saint Vincent and the Grenadines,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,COK,Cook Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MUS,Mauritius,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,LCA,Saint Lucia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,ATG,Antigua and Barbuda,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,MHL,Marshall Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,KNA,Saint Kitts and Nevis,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,AND,Andorra,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,LBY,Libya,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,PLW,Palau,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,VUT,Vanuatu,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,AUT,Austria,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BHS,Bahamas,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,BGD,Bangladesh,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BFA,Burkina Faso,,14 000 [11 000–17 000],14000,11000,17000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,KHM,Cambodia,, 7 400 [ 5 800– 9 200],7400,5800,9200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,CYP,Cyprus,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GAB,Gabon,, 2 300 [ 1 600– 3 000],2300,1600,3000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,GEO,Georgia,,<100 [<100–<200],100,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,IRL,Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ITA,Italy,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,MDG,Madagascar,,<1000 [<500– 1 000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,MYS,Malaysia,, 7 700 [ 6 100– 9 600],7700,6100,9600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,NIC,Nicaragua,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,Nigeria,,140 000 [89 000–210 000],140000,89000,210000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,MDA,Republic of Moldova,,<200 [<100–<500],200,100,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,RUS,Russian Federation,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,SUR,Suriname,,<200 [<100–<500],200,100,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SWE,Sweden,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,USA,United States of America,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,AUT,Austria,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,BHS,Bahamas,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,BFA,Burkina Faso,,11 000 [ 9 100–13 000],11000,9100,13000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,KHM,Cambodia,, 7 600 [ 6 700– 8 500],7600,6700,8500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,CYP,Cyprus,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,GAB,Gabon,, 3 200 [ 2 400– 4 100],3200,2400,4100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,GEO,Georgia,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IDN,Indonesia,, 8 800 [ 6 600–11 000],8800,6600,11000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,IRL,Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,ITA,Italy,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,LTU,Lithuania,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,MDG,Madagascar,, 1 100 [<1000– 1 700],1100,1000,1700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,NLD,Netherlands,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,NIC,Nicaragua,,<1000 [<500– 1 000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,MDA,Republic of Moldova,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,RUS,Russian Federation,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,SUR,Suriname,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,SWE,Sweden,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,USA,United States of America,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,AUT,Austria,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,BHS,Bahamas,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,BRN,Brunei Darussalam,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,BFA,Burkina Faso,, 5 700 [ 3 600– 7 500],5700,3600,7500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,KHM,Cambodia,, 2 600 [ 1 600– 3 800],2600,1600,3800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,HRV,Croatia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,CYP,Cyprus,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FIN,Finland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GAB,Gabon,, 2 900 [ 2 300– 3 700],2900,2300,3700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IDN,Indonesia,,23 000 [19 000–27 000],23000,19000,27000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,IRL,Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,LTU,Lithuania,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MDG,Madagascar,, 1 400 [ 1 100– 1 700],1400,1100,1700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,NLD,Netherlands,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,NIC,Nicaragua,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MDA,Republic of Moldova,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,RUS,Russian Federation,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,LKA,Sri Lanka,,<100 [<100–<200],100,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,SUR,Suriname,,<200 [<200–<200],200,200,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SWE,Sweden,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,UKR,Ukraine,,12 000 [ 9 900–13 000],12000,9900,13000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ARM,Armenia,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,AUT,Austria,,No data,,,,,,
